day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
2,2020,1,21,21/01/2020,70.8,62.5,1011.9,8.2,9.4,18.1,28,79,59,0.21,0,1,556
1,2020,1,20,20/01/2020,47.5,41.9,1030.9,9.7,9.2,20,32.1,53.1,37,0,0,0,390
7,2020,1,19,19/01/2020,30.5,6.6,1011.7,10,12.2,20,26,37,21,0,0,0,360
6,2020,1,18,18/01/2020,75.5,69.6,1012.2,7,3.9,8,15.9,84,68,0,0,1,774
5,2020,1,17,17/01/2020,67.5,64.2,1018.9,10,7.8,11.1,26,75,59,0,0,0,566
4,2020,1,16,16/01/2020,38.6,22.9,1016.8,10,11.8,17.1,22.9,46.9,30.9,0,0,0,547
3,2020,1,15,15/01/2020,59.4,50.3,1011.9,10,9.6,15.9,0,72,52,0.03,0,0,508
2,2020,1,14,14/01/2020,70.3,68.1,1009.8,3.4,11.2,17.1,22,75.9,66,0,0,1,497
1,2020,1,13,13/01/2020,73.4,70,1016.1,9.7,10.1,12,19.1,79,68,0,0,0,476
7,2020,1,12,12/01/2020,53.9,46.5,1019.1,10,12.4,25.1,33,60.8,48,0,0,0,391
6,2020,1,11,11/01/2020,72.5,59.4,1020.3,10,2,8,18.2,82,54,0,0,0,439
5,2020,1,10,10/01/2020,78.9,60.7,1021.8,9.9,3,7,0,87.1,63,0,0,0,522
4,2020,1,9,09/01/2020,74.4,72,1011.7,3.7,7.1,13,19.1,82.9,70,0,0,1,521
3,2020,1,8,08/01/2020,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,0,0,454
2,2020,1,7,07/01/2020,52.2,47.2,1023.4,9.9,8.8,14,20,60.1,32,0,0,0,408
1,2020,1,6,06/01/2020,43.5,30.4,1037.8,10,3.9,7,0,50,37.9,0,0,0,459
7,2020,1,5,05/01/2020,25.8,12.6,1012.3,8.9,8,17.1,21,30.9,21,0,0,0,291
6,2020,1,4,04/01/2020,31.2,13.7,1009.1,10,18.5,24.1,36.9,39,25,0,0,0,353
5,2020,1,3,03/01/2020,38,22.5,1022,9.8,11,15.9,22,42.1,27,0,0,0,456
4,2020,1,2,02/01/2020,40.6,35.2,1018,9.7,7.8,12,0,46.9,32,0,0,0,413
3,2020,1,1,01/01/2020,27.6,13.8,1022.8,10,10.1,17.1,28,35.1,24.1,0.01,1.2,0,346
