day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
1,2016,10,10,10/10/2016,53.1,51,1010.4,1.8,16,26,34,55.4,51.1,0.98,0,1,539
7,2016,10,9,09/10/2016,44.8,37.6,1022.2,9.3,15.1,21,28.9,55.9,36,0.9,0,1,480
6,2016,10,8,08/10/2016,62,59.9,1007.5,5.2,12.5,18.1,24.1,68,59,0.61,0,1,633
5,2016,10,7,07/10/2016,69.2,67.6,1020.7,7.5,8.6,14,22.6,73.9,64,0,0,1,754
4,2016,10,6,06/10/2016,69.5,64.6,1008.6,6.1,9.9,15.9,26,81,64,0,0,1,764
3,2016,10,5,05/10/2016,70.2,65.1,1009.9,9.2,5,8.9,0,80.1,59,0,0,0,695
2,2016,10,4,04/10/2016,67.2,62.8,1014.9,7.4,6.5,13,21,73.9,61,0.17,0,0,523
1,2016,10,3,03/10/2016,51.3,49.1,1011.6,4.9,15.8,26,35.9,55.9,43,0.45,0,1,490
7,2016,10,2,02/10/2016,55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,0,0,486
6,2016,10,1,01/10/2016,63.2,57.5,1022,10,5.7,9.9,0,75,55.9,0,0,0,581
5,2016,9,30,30/09/2016,72.6,66.8,1018.9,10,8.5,14,18.2,80.1,63,0,0,0,872
4,2016,9,29,29/09/2016,71.1,68.7,1009.9,8.6,6.8,12,0,75.9,66,0,0,0,624
3,2016,9,28,28/09/2016,57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,0,0,637
2,2016,9,27,27/09/2016,48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,0,0,659
1,2016,9,26,26/09/2016,64.3,57.8,1022.1,10,13.7,21,28,71.1,60.1,0,0,0,623
7,2016,9,25,25/09/2016,57.7,50.1,1006.9,7.1,12.5,20,28,64.9,53.1,0.02,0,0,572
6,2016,9,24,24/09/2016,54.8,51.9,1020.9,7.9,8,14,18.2,62.1,43,0,0,1,612
5,2016,9,23,23/09/2016,52.1,51.5,1017.3,2.3,7.3,14,0,57.9,48,0.03,0,1,812
4,2016,9,22,22/09/2016,62.8,59.4,1015.6,9.5,13.8,18.1,24.1,70,57.9,0.25,0,0,660
3,2016,9,21,21/09/2016,61.1,56.2,1024.1,9.8,14.4,19,24.1,66,54,0,0,0,621
2,2016,9,20,20/09/2016,59.2,57,1015.5,5.7,9.2,14,20,69.1,55.9,0.16,0,1,619
1,2016,9,19,19/09/2016,57.5,55.4,1017.7,6.2,9.3,14,0,63,44.1,0.01,0,0,680
7,2016,9,18,18/09/2016,59.8,51.9,1018.1,10,8.2,15.9,20,66,51.1,0,0,0,535
6,2016,9,17,17/09/2016,68.4,64.9,1018.9,8.7,4.7,9.9,20.9,86,63,0,0,0,646
5,2016,9,16,16/09/2016,70.6,65,1013.1,7.8,12.1,22.9,28,77,63,0,0,0,780
4,2016,9,15,15/09/2016,65.1,65,1009.4,4.9,17.1,24.1,35,69.1,60.1,0.06,0,0,757
3,2016,9,14,14/09/2016,56.7,46.7,1011.9,8.9,9.2,17.1,0,64.9,48,0.08,0,0,779
2,2016,9,13,13/09/2016,66.7,61.2,1019.1,10,7.3,13,21.7,78.1,55,0,0,0,779
1,2016,9,12,12/09/2016,64.9,57.6,1019.1,10,6,9.9,22.6,73,54,0,0,0,648
7,2016,9,11,11/09/2016,48.3,45.7,1010.6,3.4,17.3,25.1,35,54,41,0.57,0,1,538
6,2016,9,10,10/09/2016,52.1,38.7,1020.3,9.9,11.1,18.1,22,61,44.1,0,0,0,598
5,2016,9,9,09/09/2016,39.4,34.8,1021,8.3,12.4,21,29.9,45,33.1,0.55,3.1,0,715
4,2016,9,8,08/09/2016,41.1,36.1,1008.5,8.8,13.9,20,28.9,51.1,34,0.68,0,1,717
3,2016,9,7,07/09/2016,51.5,47.2,1007.2,8,9.8,15,22.6,66,44.1,0.03,0,0,648
2,2016,9,6,06/09/2016,46.1,39,1024.1,10,12.3,17.1,22.9,52,42.1,0.1,0,0,626
1,2016,9,5,05/09/2016,55.6,52.3,1005.9,4.6,7.6,15,18.1,61,51.8,1.03,0,1,419
7,2016,9,4,04/09/2016,65.1,46.5,1018.9,10,1.9,13,20,73,53.6,0,0,0,466
6,2016,9,3,03/09/2016,65.1,52.1,1021.9,10,7.9,15.9,17.4,78.1,55.9,0,0,0,498
5,2016,9,2,02/09/2016,47.7,40.9,1013.3,9.9,5.6,8.9,15.6,66,39.9,0.02,0,0,697
4,2016,9,1,01/09/2016,39.4,35.5,1024.6,4.5,18.7,24.1,33,46.9,37,0.18,0,0,675
3,2016,8,31,31/08/2016,50.8,47.1,1011.5,6.8,6.8,17.1,25.1,57.2,48,0.78,0,0,661
2,2016,8,30,30/08/2016,60.7,55.7,1029.4,8.8,10.5,15,19,69.1,57.9,0,0,0,622
1,2016,8,29,29/08/2016,58.2,48.2,1013.4,8.3,8.2,12,27.8,66,52,0,0,1,673
7,2016,8,28,28/08/2016,68,66,1012.2,4.4,7,14,17.4,75.9,62.1,0.96,0,1,559
6,2016,8,27,27/08/2016,61.3,61.3,1008.1,2.8,27.5,35,47,66,59,3.17,0,0,624
5,2016,8,26,26/08/2016,51,36.8,1016.8,10,7.5,12,19.1,55.9,36,0,0,0,756
4,2016,8,25,25/08/2016,62,54.1,1017,10,11.3,17.1,22,68,54,0,0,0,659
3,2016,8,24,24/08/2016,68.3,66.1,1018.2,9.6,9,13,22.6,77,62.1,0,0,0,635
2,2016,8,23,23/08/2016,66.9,53.6,1008.8,9.9,6.4,11.1,35.6,73,63,0,0,0,637
1,2016,8,22,22/08/2016,39,31.7,1026.9,10,11.9,19,25.1,43,36,0,0,0,669
7,2016,8,21,21/08/2016,46.4,28.4,1027.7,10,17.6,26,35,53.1,39.9,0,0,0,512
6,2016,8,20,20/08/2016,47.8,38.9,1026,9.9,12.8,17.1,21.7,55,35.1,0,0,0,579
5,2016,8,19,19/08/2016,44,41.7,1012.7,5.2,8.2,14,14.8,48.9,37,0,0,1,707
4,2016,8,18,18/08/2016,48.9,39.7,1007.2,9.9,12.2,21,31.1,55.9,41,0,0,0,635
3,2016,8,17,17/08/2016,46.3,42.8,1008.7,7.7,12.5,22.9,34,50,36,0.54,0,0,658
2,2016,8,16,16/08/2016,65.6,64.3,1016.6,1.5,3.5,9.9,0,73,62.6,0.45,0,1,644
1,2016,8,15,15/08/2016,55.7,53.5,1021.8,6.8,9.3,13,15,73,52,0.01,0,1,643
7,2016,8,14,14/08/2016,44.3,33.2,1028.2,10,22.9,28.9,38.1,46.9,42.8,0,0,0,521
6,2016,8,13,13/08/2016,42.6,15.7,1015.8,10,17,25.1,34,51.1,33.8,0,0,0,614
5,2016,8,12,12/08/2016,42.7,31.3,1014.8,10,15.7,25.1,38.1,60.1,34,0.11,0,0,729
4,2016,8,11,11/08/2016,57,51.7,1020.6,9.7,6.9,13,26.1,62.1,48.9,0,0,0,672
3,2016,8,10,10/08/2016,66.9,61.9,1018.6,9.7,8.4,14,24.3,75,61,0.11,0,0,618
2,2016,8,9,09/08/2016,64,54.6,1026.6,10,6.7,12,18.2,75,50,0,0,0,650
1,2016,8,8,08/08/2016,48.5,41.1,1008.7,9.7,10.8,17.1,22,55.9,43,0.01,0,0,632
7,2016,8,7,07/08/2016,36.3,27.9,1031.6,10,9.1,14,13.9,45,26.1,0,0,0,540
6,2016,8,6,06/08/2016,36.8,26.1,1023.5,9.9,9,18.1,24.3,46,23,0,0,0,578
5,2016,8,5,05/08/2016,54,39.9,1025.2,10,6.9,13,17.4,66.9,45,0,0,0,700
4,2016,8,4,04/08/2016,63.9,57.3,1017.8,10,4.2,8.9,0,73.9,50,0,0,0,715
3,2016,8,3,03/08/2016,62.4,55.2,1023.3,10,9.8,15,20,70,55,0,0,0,687
2,2016,8,2,02/08/2016,57.3,55.7,1012.9,6.9,7,15,0,68,50,0.24,0,1,602
1,2016,8,1,01/08/2016,56.7,53.5,1014,3.6,11.2,19,26,61,50,0.26,0,1,569
7,2016,7,31,31/07/2016,56.8,37,1032.3,10,16,22.9,29.9,63,48.9,0,0,0,529
6,2016,7,30,30/07/2016,47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54,43,0.35,0,0,599
5,2016,7,29,29/07/2016,39.1,31.5,1020.4,9.9,9.7,14,15.9,50,33.1,0,0,0,774
4,2016,7,28,28/07/2016,43.3,24.9,1021,10,11.7,18.1,28,52,36,0.36,0,0,709
3,2016,7,27,27/07/2016,41.8,36.3,1017.5,10,6,8.9,0,50,35.1,0.01,0,0,690
2,2016,7,26,26/07/2016,37,15.3,1026.7,10,10.7,19,26,44.1,28.9,0,0,0,688
1,2016,7,25,25/07/2016,45.3,32.8,1020.6,9,14.1,22.9,32.1,52,41,0.21,0,1,698
7,2016,7,24,24/07/2016,42.7,41.5,1022.6,7.1,7.9,13,20,46.4,39.2,0.17,0,0,566
6,2016,7,23,23/07/2016,35.7,31.3,1019.7,9.8,5.9,15,20,44.1,23,0.01,0,0,650
5,2016,7,22,22/07/2016,46.1,34.2,1026,10,8.1,11.1,18.2,53.1,39,0,0,0,769
4,2016,7,21,21/07/2016,61.1,56.3,1024.2,9.7,9.9,18.1,24.1,69.1,54,0,0,0,731
3,2016,7,20,20/07/2016,62.8,57.5,1017.7,9.3,5.2,8.9,17.4,71.1,53.6,0.01,0,1,698
2,2016,7,19,19/07/2016,49.9,42.9,1022.9,9,3.5,15.9,23.9,55.9,44.1,0.2,0,0,699
1,2016,7,18,18/07/2016,56.2,45.3,1018,10,8.8,14,22,68,51.1,0,0,0,725
7,2016,7,17,17/07/2016,58.5,45.3,1016.7,10,12.6,18.1,24.1,66,51.1,0,0,0,574
6,2016,7,16,16/07/2016,48.5,46,1016.5,6,6,17.1,33.9,55.9,35.1,0,0,1,623
5,2016,7,15,15/07/2016,39.7,31.7,1018.2,10,7.2,12,0,48.9,28,0,0,0,798
4,2016,7,14,14/07/2016,50.8,31.4,1012.1,10,19.8,28.9,36.9,60.1,46,0,0,0,741
3,2016,7,13,13/07/2016,59.2,49.2,1016,9,13.1,22.9,32.1,68,46,0.56,0,0,607
2,2016,7,12,12/07/2016,58.6,58.4,1012.6,4.8,6.2,8.9,0,64.9,51.1,0.13,0,1,662
1,2016,7,11,11/07/2016,53.1,51.8,1011.6,1.1,17.9,25.1,34,55.4,50,0.76,0,1,618
7,2016,7,10,10/07/2016,38.5,24.1,1023.4,10,9.7,22,29.9,46,30.9,0,2,0,508
6,2016,7,9,09/07/2016,40.3,37.7,1021.4,6.9,12.1,26,34,46,37,0.2,0,1,498
5,2016,7,8,08/07/2016,36.6,27.4,998.7,10,7.5,17.1,24.1,48,32,0.23,0,0,612
4,2016,7,7,07/07/2016,38.2,29.1,1004,10,9.4,14,15,42.1,36,0,0,0,603
3,2016,7,6,06/07/2016,37.7,21.4,1009,10,15.1,24.1,33,43,34,0,0,0,680
2,2016,7,5,05/07/2016,37.1,22.5,1029.6,10,8.7,17.1,22,46.9,23,0,0,0,663
1,2016,7,4,04/07/2016,54.1,40.5,1010,10,12,17.1,24.1,61,48.9,0,0,0,488
7,2016,7,3,03/07/2016,53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,0,0,448
6,2016,7,2,02/07/2016,40.9,30.9,1018.5,10,8.4,15.9,20,48.9,33.1,0,0,0,570
5,2016,7,1,01/07/2016,53.9,49.6,1008.5,9,9.2,18.1,26,62.1,50,0.01,0,0,752
4,2016,6,30,30/06/2016,46.3,41.2,1010,7,14.9,20,26,50,43,0,0,0,761
3,2016,6,29,29/06/2016,42.9,33.8,1034.9,10,3.2,8.9,20,51.1,30.9,0,0,0,687
2,2016,6,28,28/06/2016,54.1,43.5,1015.5,10,12.1,18.1,25.1,64,48.9,0.26,0,0,675
1,2016,6,27,27/06/2016,62.3,57,1008.3,8.8,11,20,25.1,68,57,0.01,0,0,718
7,2016,6,26,26/06/2016,67,64,1024.9,10,5,8.9,13.9,79,55.9,0,0,0,582
6,2016,6,25,25/06/2016,64.5,55.9,1022,9.9,5.1,9.9,25.2,73.9,54,0,0,0,688
5,2016,6,24,24/06/2016,50.4,43.6,1028.9,10,11.8,18.1,35.6,57,30.9,0,0,0,811
4,2016,6,23,23/06/2016,41.6,40,1018.3,7,8.8,21,27,45,39.2,0.35,0,0,643
3,2016,6,22,22/06/2016,36.7,23.9,1015.1,10,11.6,20,32.1,51.1,32,0.02,0,0,751
2,2016,6,21,21/06/2016,38.4,30.1,1015.2,10,7.5,15,28,48.9,33.1,0,0,0,681
1,2016,6,20,20/06/2016,66.3,62.1,1016.5,9.5,5.8,12,0,79,55.9,0,0,1,745
7,2016,6,19,19/06/2016,71.5,69.2,1015.6,6.8,9.3,19,25.1,77,66,0.14,0,0,559
6,2016,6,18,18/06/2016,64.6,62.1,1010.7,6,12.9,18.1,24.1,70,52,0.01,0,1,700
5,2016,6,17,17/06/2016,41.8,36.7,1027.6,7.5,15,22.9,28.9,50,26.1,0,0,0,748
4,2016,6,16,16/06/2016,36.4,25.6,1038.3,10,10.2,15,18.2,46,28.9,0,0,0,689
3,2016,6,15,15/06/2016,40.4,25,1029.7,10,5.3,21,27,48.2,36,0,0,0,739
2,2016,6,14,14/06/2016,35.4,30.1,1011.3,8.7,13,24.1,32.1,45,21,0.15,1,0,717
1,2016,6,13,13/06/2016,29.8,20.7,995.2,7.5,23.3,38.1,46,46.9,25,1.29,5.9,0,646
7,2016,6,12,12/06/2016,26,12.8,1030.5,10,8,13,15.9,30.9,18,0,0,0,587
6,2016,6,11,11/06/2016,47.2,41,1000.4,8.9,20.5,31.1,44.1,55,39,0.09,0,0,584
5,2016,6,10,10/06/2016,39.7,36.7,1019.4,7.5,7.3,9.9,0,48.9,28,0,0,0,818
4,2016,6,9,09/06/2016,28.7,9.5,1034.3,10,11.7,15.9,22,34,24.1,0,0,0,686
3,2016,6,8,08/06/2016,22.2,9.9,1037.3,10,7.2,11.1,15,28,16,0,11,0,763
2,2016,6,7,07/06/2016,27.2,1.4,1019.5,10,14.9,22,32.1,37.9,21,0,0,0,709
1,2016,6,6,06/06/2016,29.4,19.8,1028.5,8.2,11.2,18.1,24.1,35.1,24.1,0,0,1,758
7,2016,6,5,05/06/2016,41.9,34.1,1005.6,10,16.6,26,34,50,37,0.05,0,0,466
6,2016,6,4,04/06/2016,49.4,46.1,1028.6,6.7,13.8,21,27,53.1,46.9,0,0,1,635
5,2016,6,3,03/06/2016,56.7,51.1,1015.3,9.6,10.3,15,19,63,51.1,0,0,0,710
4,2016,6,2,02/06/2016,64.7,64.2,1021.4,4.8,3.4,8.9,0,75.9,60.1,0,0,1,683
3,2016,6,1,01/06/2016,56.5,53.5,1012.9,6,5.2,11.1,18.2,68,45,0,0,1,772
2,2016,5,31,31/05/2016,46.3,30.9,1017.4,10,10.5,15,21,55,39,0,0,0,760
1,2016,5,30,30/05/2016,53.6,51.9,1012.2,2.3,9.1,18.1,26,57,48.9,0.65,0,1,471
7,2016,5,29,29/05/2016,63.2,58.4,1025.4,10,8.2,9.9,27.8,66.9,59,0,0,0,566
6,2016,5,28,28/05/2016,61.2,59.8,1002.7,3.8,8.7,14,30.4,69.1,59,0,0,1,627
5,2016,5,27,27/05/2016,60.8,52.4,1008.2,10,8.7,15,21,66,55,0,0,0,767
4,2016,5,26,26/05/2016,56.2,43,1019.2,10,15.4,21,31.1,66.9,48.9,0.01,0,0,742
3,2016,5,25,25/05/2016,49.6,39,1020.5,10,13.4,20,27,59,39,0,0,0,733
2,2016,5,24,24/05/2016,40.4,32,1032.7,9.9,9.1,15,21,46,35.1,0,0,0,695
1,2016,5,23,23/05/2016,40.9,35.6,1028.3,7.7,6.3,14,29.9,52,21,0,0,1,652
7,2016,5,22,22/05/2016,37.5,25.8,1008.3,9.7,10.3,18.1,28.9,46.9,30.9,0.09,0,0,571
6,2016,5,21,21/05/2016,63.1,60.8,1007,4.4,7.9,18.1,24.1,75.9,55.9,0,0,1,568
5,2016,5,20,20/05/2016,64.6,59.7,1012.3,9.1,11.8,18.1,22,73,57.9,0,0,0,782
4,2016,5,19,19/05/2016,58.6,52.1,1020.4,10,17.1,20,28.9,64,53.1,0,0,0,694
3,2016,5,18,18/05/2016,59.8,52.9,1018.9,9.9,15.5,22,32.1,66,46.9,0,0,0,676
2,2016,5,17,17/05/2016,60.4,52,997.1,6.9,27.3,42,55.9,66,53.1,1.61,0,0,624
1,2016,5,16,16/05/2016,41.3,29,1002.8,10,17.1,24.1,35.9,48.9,36,0,0,0,742
7,2016,5,15,15/05/2016,29,11.6,1019.9,9.3,17.5,22.9,35.9,33.1,23,0.25,0,0,510
6,2016,5,14,14/05/2016,32.2,27.9,990.4,3.9,14.7,22.9,28.9,48.2,21,0.6,0,1,589
5,2016,5,13,13/05/2016,46.9,36.3,1013.8,9.4,8.8,17.1,26,57,43,0.14,0,0,766
4,2016,5,12,12/05/2016,60.8,59.5,1008.7,1.8,13.2,17.1,24.1,64.4,55.9,1.36,0,1,744
3,2016,5,11,11/05/2016,61.2,59.5,1010.2,1.6,9.3,13,31.3,64.9,59,0.45,0,1,699
2,2016,5,10,10/05/2016,62.3,59.7,1008.7,6.3,18.2,24.1,34,66,45,0.01,0,0,608
1,2016,5,9,09/05/2016,43.7,30.9,1015.1,10,8.5,17.1,20,52,32,0.01,0,0,646
7,2016,5,8,08/05/2016,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,0,0,591
6,2016,5,7,07/05/2016,36.2,31.3,1023.4,5.9,11.5,24.1,32.1,52,12,0.05,2,0,571
5,2016,5,6,06/05/2016,32.7,24.3,1026.3,9.7,6.7,15,15.6,41,24.1,0,0,0,728
4,2016,5,5,05/05/2016,28.5,16.8,1018.8,9.4,10.1,15,20,34,24.8,0,0,0,626
3,2016,5,4,04/05/2016,37,30,1031.4,9.5,9.8,17.1,26,50,28,0,0,0,653
2,2016,5,3,03/05/2016,40.5,24.6,1010.3,10,15.4,21,35.9,45,37.9,0.18,0,0,711
1,2016,5,2,02/05/2016,49.6,49,1027.5,6,9.8,15,21,55.9,46,0,0,1,589
7,2016,5,1,01/05/2016,67.8,64,1020.1,10,6.7,9.9,15.6,75,54,0,0,0,484
6,2016,4,30,30/04/2016,65.9,63.2,1015.5,9.2,6.7,11.1,0,73,53.1,0.02,0,0,581
5,2016,4,29,29/04/2016,61.5,53,1018.2,10,9.2,15.9,20,70,54,0,0,0,517
4,2016,4,28,28/04/2016,49.9,41.4,1030.2,7.4,7,9.9,19.1,60.8,39.9,0,0,1,489
