day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
6,2012,10,27,27/10/2012,53.7,40,1005.8,10,10.2,14,22.9,61,48,0,0,0,524
5,2012,10,26,26/10/2012,66.1,64.8,1004.7,2.1,12.9,26,33,69.8,64,0.85,0,1,598
4,2012,10,25,25/10/2012,67.8,60.8,1008.1,9.1,9.7,15,15.9,72,63,0.02,0,0,511
3,2012,10,24,24/10/2012,60.6,59.2,1028.8,10,6.9,8.9,0,66.9,46.9,0,0,0,494
2,2012,10,23,23/10/2012,57.6,52.7,1006,9.1,13.2,22.9,31.1,66,39.9,0,0,0,522
1,2012,10,22,22/10/2012,54.8,50.8,1008.9,9.7,9.6,15,0,61,50,0,0,0,609
7,2012,10,21,21/10/2012,43,34.8,1032.3,10,6.3,16.9,22.9,53.6,37.9,0,0,0,426
6,2012,10,20,20/10/2012,32.7,23.9,1021.3,9.7,4.6,11.1,0,43,24.1,0,0,0,587
5,2012,10,19,19/10/2012,39,26.6,1016.6,10,8,13,0,43,24.1,0,0,0,738
4,2012,10,18,18/10/2012,51.2,35.9,1021.1,10,5.3,19,25.1,62.6,48,0,0,0,630
3,2012,10,17,17/10/2012,46.2,41.9,1024.5,9.4,5.6,18.1,25.1,54,30.9,0,0,0,615
2,2012,10,16,16/10/2012,34.1,17,1029.9,10,11,19,24.1,48,25,0,0,0,602
1,2012,10,15,15/10/2012,37,20.6,1021.7,10,10.7,15.9,21,48,32,0.05,0,0,607
7,2012,10,14,14/10/2012,64.9,63.1,1025,4.7,5.2,8,0,68,63,0.03,0,1,517
6,2012,10,13,13/10/2012,74.5,71,1017.7,8.8,8.8,12,21.7,82.9,70,0,0,1,547
5,2012,10,12,12/10/2012,63.4,63.4,1013.3,1.1,15,21,27,66,60.8,0,0,1,594
4,2012,10,11,11/10/2012,58,54.7,1013.2,7.6,11.1,15,0,62.1,54,0,0,0,657
3,2012,10,10,10/10/2012,44.4,36.5,1019.8,8.8,8.5,13,15.6,51.1,26.1,0,0,0,640
2,2012,10,9,09/10/2012,65.7,57.5,1022.2,10,9.9,15.9,21,73,60.1,0,0,0,570
1,2012,10,8,08/10/2012,66.6,55.9,1023.5,10,4.7,8,15.6,72,50,0,0,0,376
7,2012,10,7,07/10/2012,54.8,41.1,1014.1,10,7.7,14,19,64.9,48,0,0,0,481
6,2012,10,6,06/10/2012,38.5,34.8,1003.3,6.7,12.4,25.1,33,45,27,0.23,3.1,0,500
5,2012,10,5,05/10/2012,52.7,37.7,1019.4,10,6.9,15,22,61,37.9,0,0,0,693
4,2012,10,4,04/10/2012,58.3,49.4,1016.1,9.5,7.8,13,18.1,64.9,50,0,0,0,554
3,2012,10,3,03/10/2012,52.5,42.3,1017.4,9.3,2,16.9,23.9,66.2,48,0.04,0,0,502
2,2012,10,2,02/10/2012,49.1,29.5,1017.6,10,14.1,19,28,61,45,0,0,0,593
1,2012,10,1,01/10/2012,39.6,28.9,1011.8,10,13,19,26,46,33.1,0.01,0,0,555
7,2012,9,30,30/09/2012,37.8,35.3,1005.3,6.1,21.3,26,38.1,39.9,36,0.29,0,0,449
6,2012,9,29,29/09/2012,43.2,40.6,1016.7,6.9,7.8,24.1,32.1,50,27,0,0,0,485
5,2012,9,28,28/09/2012,60.5,52.5,1010,9.5,3.9,14,20,68,55.9,0.75,0,0,703
4,2012,9,27,27/09/2012,59.5,47.2,1012.4,8.7,12.2,17.1,24.1,66.9,53.1,0,0,0,620
3,2012,9,26,26/09/2012,57.6,54.3,1014.5,8.9,12.1,17.1,21,70,45,0.07,0,0,404
2,2012,9,25,25/09/2012,63.1,59.1,1020.5,7.9,15.8,20,27,69.1,57.9,1.99,0,0,594
1,2012,9,24,24/09/2012,60.9,58.6,1012.9,3.1,4.9,12,22.9,66,57.2,0.07,0,1,562
7,2012,9,23,23/09/2012,48.7,38.4,1015.4,9.9,4.5,13,15.9,57,39.9,0.02,0,0,480
6,2012,9,22,22/09/2012,42.5,34.5,1011.7,9.9,12.5,21,25.1,50,37.9,0.02,0,0,547
5,2012,9,21,21/09/2012,58,47.5,1013.8,9.2,13.5,21,28,66,51.1,0,0,0,654
4,2012,9,20,20/09/2012,64.2,57.9,1022.2,10,8.6,15,20,72,59,0,0,0,522
3,2012,9,19,19/09/2012,48.1,44.1,1012.7,7.9,18.5,25.1,32.1,53.1,45,1.04,0,0,612
2,2012,9,18,18/09/2012,40.8,39.3,1010.6,4.6,5.9,11.1,0,46,32,0,0,0,556
1,2012,9,17,17/09/2012,56.8,52.7,1007.4,6.9,13.4,19,27,61,44.1,0.99,0,0,452
7,2012,9,16,16/09/2012,58,55.5,1014.3,0.3,7.8,14,19.1,61,55.4,0.24,0,1,458
6,2012,9,15,15/09/2012,58.8,56.7,1009.8,7.1,13.8,18.1,22,64.4,55,0,0,1,557
5,2012,9,14,14/09/2012,67.2,65.1,1004.8,4.6,15,19,26,75,61,0,0,1,609
4,2012,9,13,13/09/2012,71.4,68.3,1011.2,5.9,10.3,13,17.4,79,66,0.16,0,1,632
3,2012,9,12,12/09/2012,70.6,69.3,1017.8,4.8,11.5,18.1,24.1,77,66.9,0,0,1,651
2,2012,9,11,11/09/2012,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,0,1,521
1,2012,9,10,10/09/2012,46.2,37.1,1027.3,10,4.4,8,0,53.1,34,0.01,0,0,637
7,2012,9,9,09/09/2012,37.1,23.3,1019.9,10,12,19,25.1,44.1,30.9,0,0,0,464
6,2012,9,8,08/09/2012,34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,0,0,598
5,2012,9,7,07/09/2012,41.5,37.7,1026.2,8.8,5.3,8.9,0,44.1,37.9,0,0,0,680
4,2012,9,6,06/09/2012,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,0,0,572
3,2012,9,5,05/09/2012,37.2,24.1,1034.1,10,11.3,22.9,31.1,51.1,23,0,0,0,601
2,2012,9,4,04/09/2012,53.1,44.5,1016.5,10,12.1,21,28,59,48,0.16,0,0,606
1,2012,9,3,03/09/2012,60.5,56.1,1016.2,9.9,4.4,9.9,0,66,57,0,0,0,373
7,2012,9,2,02/09/2012,55.4,38.1,1019.9,10,11.1,19,25.1,66.9,48.9,0,0,0,421
6,2012,9,1,01/09/2012,46.5,41.4,1030.4,10,3.7,8.9,18.2,57,36,0,0,0,515
5,2012,8,31,31/08/2012,51.5,34.8,1023,10,10.6,15.9,25.1,59,45,0,0,0,701
4,2012,8,30,30/08/2012,55.2,38.9,1029.8,10,13.8,20,28.9,63,46.9,0,0,0,618
3,2012,8,29,29/08/2012,45.4,40.9,1032.5,8.5,6.2,13,0,55,34,0,0,1,550
2,2012,8,28,28/08/2012,40.1,28.4,1014.2,9.4,14.9,24.1,35.9,60.1,30,1.86,0,0,587
1,2012,8,27,27/08/2012,60.1,51.2,1025.5,10,6.3,9.9,19.1,71.1,46,0,0,0,548
7,2012,8,26,26/08/2012,69.2,67.7,1011.4,4.7,8.1,15,20,77,64.9,0,0,1,471
6,2012,8,25,25/08/2012,67.4,67.2,1012.6,5.1,9,14,13.9,75,63,0,0,1,474
5,2012,8,24,24/08/2012,62.6,53.5,1021.7,10,7.3,11.1,18.2,73,53.1,0,0,0,601
4,2012,8,23,23/08/2012,61.8,60.1,1012.5,3.3,15.7,19,28,64.4,57,0.05,0,0,574
3,2012,8,22,22/08/2012,59.9,46.7,1003.8,10,16.7,22,32.1,68,54,0.01,0,0,504
2,2012,8,21,21/08/2012,49.1,45.1,1020.6,8.3,9.9,13,0,55,46,0,0,0,482
1,2012,8,20,20/08/2012,42.2,26.6,1020.6,10,15.5,22,33,61,39,0.37,0,0,473
7,2012,8,19,19/08/2012,46,27,1014.8,10,21.6,26,35.9,54,37.9,0,0,0,467
6,2012,8,18,18/08/2012,39.8,36,1015,8.2,14.2,25.1,32.1,48.9,30,0,0,0,540
5,2012,8,17,17/08/2012,38.6,35.8,1014.8,6.7,3.7,8.9,15.6,44.1,32,0,0,1,574
4,2012,8,16,16/08/2012,41,26.6,1016.4,10,9,18.1,28,48,37.9,0,0,0,613
3,2012,8,15,15/08/2012,40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,0,0,602
2,2012,8,14,14/08/2012,45.5,43.9,1003.7,5.9,21.5,26,35,50,45,0.52,0,0,520
1,2012,8,13,13/08/2012,46.5,41.8,1046.1,9.5,11,15,19.1,48,45,0,0,0,504
7,2012,8,12,12/08/2012,42.2,20.9,1020.9,10,16.3,22.9,28.9,52,32,0,0,0,505
6,2012,8,11,11/08/2012,37.9,32.3,1033,10,6.2,11.1,0,46,23,0,0,0,507
5,2012,8,10,10/08/2012,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,0,1,617
4,2012,8,9,09/08/2012,44.6,20.6,1012.6,10,18.9,25.1,35.9,52,37,0.66,0,0,581
3,2012,8,8,08/08/2012,46.8,42.9,1013.9,7.6,10.1,18.1,22.9,62.1,39.9,0.15,0,1,528
2,2012,8,7,07/08/2012,49.8,48,1012.5,2.5,13.2,26,35,57,43,0.48,1.2,1,547
1,2012,8,6,06/08/2012,49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,0,1,593
7,2012,8,5,05/08/2012,60.1,54.5,1028.7,7.8,15.6,20,28.9,63,57.9,0.01,0,0,518
6,2012,8,4,04/08/2012,63.4,58.5,1024.6,10,8.2,12,21.7,71.1,59,0,0,0,568
5,2012,8,3,03/08/2012,48.4,44,1011.3,4.1,14.2,21,28.9,54,35.1,0.67,0,1,589
4,2012,8,2,02/08/2012,39.8,31.7,1017.2,9.8,6.4,11.1,18.2,45,30.9,0,0,0,570
3,2012,8,1,01/08/2012,42,36.9,1015.4,9.5,9.1,13,18.2,46.9,34,0,0,0,616
2,2012,7,31,31/07/2012,52.7,37.3,1027.6,10,6.8,14,19.1,63,41,0,0,0,540
1,2012,7,30,30/07/2012,57.4,46.6,1022.9,10,6.8,14,20.9,68,48,0,0,0,530
7,2012,7,29,29/07/2012,47.7,34.1,1027.4,10,7.6,15.9,20,59,39,0,0,0,376
6,2012,7,28,28/07/2012,41.5,29.4,1027.1,10,14.2,22,29.9,46,34,0,0,0,513
5,2012,7,27,27/07/2012,33.5,24,1013.2,9.9,5.3,15,26.9,43,24.1,0.01,0,0,638
4,2012,7,26,26/07/2012,33.5,21.2,1021.4,10,6.5,8.9,0,37.9,30,0.02,18.9,0,604
3,2012,7,25,25/07/2012,37.3,26.2,1012.9,10,9.6,15.9,24.3,46,34,0,0,0,612
2,2012,7,24,24/07/2012,30.9,18.7,1030.2,10,6.4,17.1,22.9,37.9,23,0,0,0,574
1,2012,7,23,23/07/2012,53.4,50.1,1019.5,6.6,13.7,19,22.9,61,51.1,0.08,0,0,505
7,2012,7,22,22/07/2012,61.4,58.9,1020.2,9,10.4,12,14.8,66,51.1,0,0,0,498
6,2012,7,21,21/07/2012,56.8,52.3,1012.3,7.5,11.8,19,24.1,62.1,48,0.18,0,1,528
5,2012,7,20,20/07/2012,47.3,46.9,1005.1,3.5,15.7,26,34,55.9,39.2,0.39,0,1,604
4,2012,7,19,19/07/2012,43.8,28.3,1009.8,10,15.1,19,28,50,39.9,0,0,0,522
3,2012,7,18,18/07/2012,36.3,30.8,1015.4,10,6.8,15,22.6,46,26.1,0,0,0,559
2,2012,7,17,17/07/2012,36.7,25.4,1019,10,10.6,15.9,26,46,30,0.15,0,0,648
1,2012,7,16,16/07/2012,40.1,35,1026.1,10,7.6,12,15.6,48,28.9,0,0,0,528
7,2012,7,15,15/07/2012,56.8,48.7,1013.1,8.1,11.3,15.9,24.1,69.1,48,0,0,1,494
6,2012,7,14,14/07/2012,64.4,62.3,1017,7.7,9.4,19,0,71.1,59,0.71,0,0,536
5,2012,7,13,13/07/2012,64.8,61.5,1018.1,6.6,9.1,15,15.6,73.9,60.1,0,0,1,603
4,2012,7,12,12/07/2012,64.6,56.5,1025,10,10.9,15,22.9,73,55.9,0,0,0,577
3,2012,7,11,11/07/2012,60.7,50.6,1012.4,10,12.1,15.9,21,66,53.6,0.06,0,0,565
2,2012,7,10,10/07/2012,50.9,44.1,1014.8,10,18,22.9,28.9,55,41,0,0,0,524
1,2012,7,9,09/07/2012,42.6,36.3,1023.2,10,6.1,9.9,0,48.9,35.1,0,0,0,533
7,2012,7,8,08/07/2012,37.8,34.1,1026.4,9.1,13.4,22,28,46,30,0,0,0,464
6,2012,7,7,07/07/2012,37.9,34,1004.8,7.7,15.3,28,38.1,42.1,26.1,1.22,3.9,0,490
5,2012,7,6,06/07/2012,40.6,39.4,1012.4,3,9.8,15.9,22.9,45,36,0.02,0,1,638
4,2012,7,5,05/07/2012,34.2,30.8,1011.1,6.4,11.9,22,28,44.1,23,0.07,0,0,591
3,2012,7,4,04/07/2012,36.5,25.7,1007.3,10,17.9,25.1,32.1,42.1,32,0.35,0,0,432
2,2012,7,3,03/07/2012,42.8,38.5,1019.4,10,9.8,14,20,50,28.9,0,0,0,664
1,2012,7,2,02/07/2012,40.4,24.6,1012.4,10,13.9,21,32.1,57,36,0.22,0,0,564
7,2012,7,1,01/07/2012,36.3,20.4,1018.1,10,12.6,18.1,22.9,42.1,30.9,0.01,0,0,538
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
