day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
3,2013,12,4,04/12/2013,54.2,52.3,1014,8,13.5,22.9,34,57.9,45,0,0,0,520
2,2013,12,3,03/12/2013,39.3,30.2,999.3,9,21.7,28,38.1,46,32,0,0,0,553
1,2013,12,2,02/12/2013,45.9,38.6,1022.7,10,9.3,15.9,21,50,30.9,0,0,0,549
7,2013,12,1,01/12/2013,70.3,67.2,1021.3,8.7,7.5,13,15.6,78.1,59,0.01,0,1,420
6,2013,11,30,30/11/2013,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,0,0,479
5,2013,11,29,29/11/2013,76,62.6,1014,9.6,2.3,9.9,15.6,81,69.1,0,0,0,437
4,2013,11,28,28/11/2013,45.9,45.9,1026.2,0.2,13.3,18.1,20,48.9,44.1,0.02,0,1,429
3,2013,11,27,27/11/2013,37.5,21,1014.7,10,14.4,19,28,44.1,30.9,0.02,0,0,742
2,2013,11,26,26/11/2013,70.7,67.9,1011.3,5.2,9.6,14,21,75,66,0,0,1,867
1,2013,11,25,25/11/2013,69.3,60.6,1011.1,9.2,6.3,15,21,77,60.1,0,0,0,710
7,2013,11,24,24/11/2013,39.3,28,1000.7,9.8,18.1,27,38.1,41,36,1.47,0,0,494
6,2013,11,23,23/11/2013,38.3,25.4,1016.2,10,14.2,19,33,48,32,0,0,0,536
5,2013,11,22,22/11/2013,68.5,57.6,1010,10,9,15.9,26,79,57,0,0,0,702
4,2013,11,21,21/11/2013,77.8,65.4,1012.5,8.7,5.7,22,29.9,84.9,69.8,0.62,0,0,628
3,2013,11,20,20/11/2013,72.8,57.2,1015.5,10,2.5,12,18.2,81,60.8,0,0,0,607
2,2013,11,19,19/11/2013,37.8,33.5,1026,9,8.6,18.1,25.1,42.1,27,0,4,0,600
1,2013,11,18,18/11/2013,32,23.7,1027.4,10,5.2,14,20.9,43,21,0,0,0,611
7,2013,11,17,17/11/2013,68.9,64.7,1016.5,9.8,5.3,9.9,18.2,78.1,63,0.01,0,0,532
6,2013,11,16,16/11/2013,69,61.7,1015.8,9.7,6.5,11.1,14.8,80.1,54,0,0,0,612
5,2013,11,15,15/11/2013,66.1,63.8,1024.7,6.3,8.4,13,0,79,63,0,0,1,617
4,2013,11,14,14/11/2013,63.8,54.6,1009.9,10,9.7,13,17.1,73,59,0,0,0,620
3,2013,11,13,13/11/2013,65.4,62.2,1012.4,9.6,13.4,17.1,24.1,70,53.1,0.16,0,0,593
2,2013,11,12,12/11/2013,47.5,43.2,1021.5,6.9,12.5,15.9,24.1,54,39,0,0,1,647
1,2013,11,11,11/11/2013,49.8,39.7,1007.9,10,8.6,15.9,22,57,37.9,0.05,0,0,456
7,2013,11,10,10/11/2013,44.2,39.9,1029.7,9,7.9,13,0,48.9,30,0,0,0,474
6,2013,11,9,09/11/2013,61.7,59.4,1014.9,4.3,11.8,19,26,68,57,0.02,0,1,571
5,2013,11,8,08/11/2013,41.5,35.8,1011.9,6.2,12,17.1,22,50,35.1,1.02,0,1,682
4,2013,11,7,07/11/2013,49.5,35.9,1022.5,10,6,12,13.9,64,37,0,0,0,646
3,2013,11,6,06/11/2013,74.2,70.5,1007.6,5.9,10.1,17.1,22,81,68,0,0,1,635
2,2013,11,5,05/11/2013,80.3,54.1,1011.6,10,3.8,15,20.9,88,66.9,0,0,0,510
1,2013,11,4,04/11/2013,75.3,71.3,1011.6,7.6,5.4,20,23.9,79,66.2,0,0,1,658
7,2013,11,3,03/11/2013,43.2,33.2,1014.9,10,11.6,19,24.1,51.1,37,0.08,0,0,415
6,2013,11,2,02/11/2013,28.9,14.7,1013.1,8.1,11.4,20,27,37.9,27,0.01,0,0,551
5,2013,11,1,01/11/2013,36,34,1021.6,2.6,7.7,22,28,41,33.1,0.82,13,1,710
4,2013,10,31,31/10/2013,63.9,59.5,1023.1,6.8,3.7,8,13.9,75.9,54,0,0,1,615
3,2013,10,30,30/10/2013,69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,0,1,558
2,2013,10,29,29/10/2013,71.5,64.6,1016.1,9.7,9.3,14,0,81,64.9,0,0,0,600
1,2013,10,28,28/10/2013,61.7,59.9,1021.8,9.9,5.9,8,14.8,78.1,53.1,0,0,0,620
7,2013,10,27,27/10/2013,42.2,39.7,1001.1,6.2,14.6,21,28.9,46.4,37.4,0.22,0,0,512
6,2013,10,26,26/10/2013,61,58.7,1009.8,2.1,14,27,39,64,57.2,1.24,0,1,626
5,2013,10,25,25/10/2013,48,38.5,1027.1,9.8,3.9,8,21.7,57,37,0,0,0,647
4,2013,10,24,24/10/2013,34.3,24.3,1013.4,6.5,27.8,41,52.1,48.9,28,0.01,0,1,632
3,2013,10,23,23/10/2013,31.6,23.8,1029.6,9.4,8.3,13,0,42.1,8.1,0,0,0,558
2,2013,10,22,22/10/2013,42.2,39.4,1010.2,9.2,7.6,14,0,48,32,0,0,1,540
1,2013,10,21,21/10/2013,57.1,46.6,1016,10,7.6,11.1,0,62.1,48.9,0,0,0,616
7,2013,10,20,20/10/2013,38.1,35.9,1012.1,8.9,12.3,24.1,36.9,43,32,0,0,0,490
6,2013,10,19,19/10/2013,45.2,25.9,1030.8,10,3.1,20,27,52,37.9,0,0,0,471
5,2013,10,18,18/10/2013,35.4,19.8,1020.9,10,11,22,32.1,48.9,32,0,0,0,680
4,2013,10,17,17/10/2013,40.1,33.8,1004.3,10,10.5,18.1,24.1,51.1,36,0.01,0,0,574
3,2013,10,16,16/10/2013,55.4,48.4,1013.8,8.7,10.2,15.9,19.1,72,44.1,0,0,1,548
2,2013,10,15,15/10/2013,67.6,65.8,1021.4,9.3,5.8,8,20,77,60.1,0,0,1,615
1,2013,10,14,14/10/2013,71,68.8,1018.7,7.6,8.1,14,20,75,68,0,0,0,440
7,2013,10,13,13/10/2013,71.8,67.5,1006.4,7,11.6,15.9,21,77,66.9,0,0,1,502
6,2013,10,12,12/10/2013,64.6,62.1,1021,6.4,6.5,11.1,0,78.1,57,0,0,1,556
5,2013,10,11,11/10/2013,56.9,41.8,1016.9,10,9,15.9,22,63,48.9,0,0,0,621
4,2013,10,10,10/10/2013,68.4,59.6,1007.5,8.3,9.6,19,24.1,73,64,0.5,0,0,559
3,2013,10,9,09/10/2013,71.8,68.1,1011.9,7.9,9.6,14,20.9,79,66,0,0,1,529
2,2013,10,8,08/10/2013,60.1,47.3,1013.5,9.8,11.7,15.9,32.1,66,52,0,0,0,574
1,2013,10,7,07/10/2013,54.8,50.4,998.1,7.8,16.8,31.1,41,59,44.1,0,0,0,618
7,2013,10,6,06/10/2013,63.3,59.9,1023.5,4.2,8.5,15,25.2,75.9,57.9,0,0,1,404
6,2013,10,5,05/10/2013,56.1,52.9,1021.2,4,4.4,13,0,66,50,0.37,0,1,497
5,2013,10,4,04/10/2013,55.4,53.1,1017.8,3.6,7.8,11.1,20,62.1,50,0.01,0,1,658
4,2013,10,3,03/10/2013,51.9,44.7,1006.4,6.4,10.2,15,22.6,61,46.4,0.21,0,1,590
3,2013,10,2,02/10/2013,41.3,34.3,1011.5,8.8,12,15.9,18.1,45,36,0,0,0,647
2,2013,10,1,01/10/2013,43,31.7,1018,10,6.9,13,17.4,54,32,0,0,0,616
1,2013,9,30,30/09/2013,53.4,49.8,1009,5.6,9.3,19,26,72,50,0.13,0,1,605
7,2013,9,29,29/09/2013,66.5,63.8,1011.4,7.8,11,21,27,70,62.1,1.35,0,0,506
6,2013,9,28,28/09/2013,68.6,66.6,1018.9,9.9,6.5,11.1,28.7,75.9,63,0,0,0,547
5,2013,9,27,27/09/2013,61.2,54.4,1019.6,9.3,11.3,15,21,66.2,57,0.16,0,0,553
4,2013,9,26,26/09/2013,49.5,40.8,1025.2,9.4,14.3,20,28,55.9,34,0,0,0,516
3,2013,9,25,25/09/2013,41.7,37.6,1009.6,6.3,14.9,22.9,28,46,37,0.4,0,1,539
2,2013,9,24,24/09/2013,43.2,29,1016.6,9.3,12.1,17.1,22.9,54,39,0,0,0,615
1,2013,9,23,23/09/2013,39.6,18.8,1011.4,9.9,17.2,22.9,33,51.1,32,0.02,0,0,661
7,2013,9,22,22/09/2013,33.5,28,1002.2,9.1,4.2,8.9,22.6,37.9,28,0,0,0,585
6,2013,9,21,21/09/2013,49.5,37.8,1026.9,9.5,6.5,12,0,61,37.9,0.06,0,0,546
5,2013,9,20,20/09/2013,56.9,54.6,1019.7,9.2,8.1,14,20,59,52,0.17,0,0,631
4,2013,9,19,19/09/2013,61.4,54.7,1013.4,6.9,10.9,21,26,64.9,57,0,0,0,536
3,2013,9,18,18/09/2013,69.1,62.4,1021.9,6.5,4.3,8,14.8,78.1,64,0.03,0,1,571
2,2013,9,17,17/09/2013,68.7,67.2,1024.1,2.5,9.5,15,18.2,72,64.4,0.03,0,1,627
1,2013,9,16,16/09/2013,55.9,45.7,1022.4,10,14.2,21,27,66.9,48,0,0,0,570
7,2013,9,15,15/09/2013,59.5,41.1,1008.9,10,14.6,22,36.9,64,57,0.25,0,0,476
6,2013,9,14,14/09/2013,38.3,32.3,1016.8,9.3,14.6,21,28,43,30.9,0.01,3.1,0,519
5,2013,9,13,13/09/2013,29.9,21.8,1009.4,7.9,12.4,20,27,33.8,23,0.02,11.8,0,652
4,2013,9,12,12/09/2013,44.7,28.1,1025.3,10,14.9,19,27,53.1,41,0,0,0,695
3,2013,9,11,11/09/2013,59.3,56.1,1029.6,10,12.4,19,19.1,66,46,0,0,0,576
2,2013,9,10,10/09/2013,65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,0,0,629
1,2013,9,9,09/09/2013,63.9,58.4,1023.2,9.8,4.5,8.9,0,72,57,0,0,0,632
7,2013,9,8,08/09/2013,38.4,30.4,1021.7,10,6.8,11.1,0,48,30.9,0,0,0,500
6,2013,9,7,07/09/2013,55.9,42.3,1022.4,9.8,7.2,14,15.6,70,42.1,0,0,0,585
5,2013,9,6,06/09/2013,63.4,61.5,1008.8,8.1,6.4,12,0,72,52,0.09,0,1,524
4,2013,9,5,05/09/2013,44.9,42.2,1021.6,4.5,10.2,17.1,22.9,51.1,41,0.02,0,0,493
3,2013,9,4,04/09/2013,40,37.1,1004.5,5.8,18.9,26,36.9,51.8,32,0.87,0,0,604
2,2013,9,3,03/09/2013,35.1,28.2,1021.8,9.9,7.8,17.1,26.1,44.1,21,0,0,0,551
1,2013,9,2,02/09/2013,38.1,27.9,1013.6,9.7,11.2,22,31.1,50,23,0,0,0,431
7,2013,9,1,01/09/2013,42,38,998,9.4,21.7,25.1,33,45,37.9,0.15,0,0,480
6,2013,8,31,31/08/2013,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,0,0,480
5,2013,8,30,30/08/2013,47,29.2,1010.1,9.8,14,22,28.9,60.1,39.9,0.26,0,0,599
4,2013,8,29,29/08/2013,46.4,41.6,1009,8,11.6,20,28,50,44.1,0.02,0,1,572
3,2013,8,28,28/08/2013,41.1,36.7,1018.9,8.9,7.7,11.1,0,50,28.9,0,0,1,482
2,2013,8,27,27/08/2013,40.8,33.7,1003,9.5,19.3,26,33,48.9,37.9,0.05,1.2,0,506
1,2013,8,26,26/08/2013,61,59.8,1019.7,3.6,12.9,15.9,22.9,66.9,57,0.14,0,1,521
7,2013,8,25,25/08/2013,70.7,68.3,1012.4,7.5,10.1,13,15.6,75.9,66.9,0,0,0,459
6,2013,8,24,24/08/2013,65.7,53.9,1018.1,9.7,7.7,15,21,78.1,54,0,0,0,527
5,2013,8,23,23/08/2013,43.5,37.2,1008.6,8.7,10.7,21,29.9,50,28.9,0.1,0,0,636
4,2013,8,22,22/08/2013,53.4,51.3,1014,6.3,9.7,19,25.1,59,46.9,0.06,0,1,578
3,2013,8,21,21/08/2013,61,53,1019.7,10,13.4,20,26,66.9,55.9,0,0,0,562
2,2013,8,20,20/08/2013,54.5,47.5,1012.9,8.4,12.8,21,25.1,61,50,0.01,0,0,542
1,2013,8,19,19/08/2013,54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,0,0,462
7,2013,8,18,18/08/2013,67.7,61.8,1007.3,6.3,11.6,17.1,22.9,78.1,60.1,0.03,0,1,442
6,2013,8,17,17/08/2013,67.7,59.2,1011,9.9,8.8,17.1,22.9,73,61,0,0,0,504
5,2013,8,16,16/08/2013,63.6,58,1022.4,10,7.4,13,0,72,55,0,0,0,678
4,2013,8,15,15/08/2013,53.4,52.6,1017.4,5.8,11.6,18.1,24.1,57.9,50,0.08,0,0,599
3,2013,8,14,14/08/2013,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,0,0,622
2,2013,8,13,13/08/2013,39.3,34.2,1000.8,9.4,10.6,20,24.1,43,37,0.08,0,0,552
1,2013,8,12,12/08/2013,53.1,51,1015.6,3.3,8.2,15,19,63,48,0,0,1,519
7,2013,8,11,11/08/2013,53.6,46.9,1021,8.1,7.5,13,0,62.1,45,0,0,0,481
6,2013,8,10,10/08/2013,41.7,38.1,1014.1,6,11.1,19,25.1,46.9,32,0.46,0,1,495
5,2013,8,9,09/08/2013,53.4,35.3,1018.9,10,5.5,20,28.9,62.6,46.9,0.02,0,0,579
4,2013,8,8,08/08/2013,61,48.3,1021.5,10,4.6,15.9,22.9,68,55,0.04,0,0,549
3,2013,8,7,07/08/2013,65.2,62.5,1016.7,5.8,6.3,8.9,15.6,75.9,60.1,0,0,1,508
2,2013,8,6,06/08/2013,58.8,50.1,1007.7,6.1,11.2,19,28.9,64.9,46,0.3,0,1,543
1,2013,8,5,05/08/2013,44,42.1,1014.2,7,7.1,11.1,0,50,39,0.07,0,1,545
7,2013,8,4,04/08/2013,37.5,30.4,1015.7,8.3,13.4,17.1,24.1,43,33.8,0.75,0,0,454
6,2013,8,3,03/08/2013,40.8,33.2,1005.4,9.3,8.6,20,27,46,34,0.02,3.1,0,492
5,2013,8,2,02/08/2013,39.3,35.2,1004.4,7.6,12.5,18.1,24.1,45,30,0.55,0,0,626
4,2013,8,1,01/08/2013,52.2,44.9,1009.3,7.5,19.1,32.1,44.1,62.1,39,1.32,0,0,643
3,2013,7,31,31/07/2013,59.4,54,1006.2,6.9,8.1,12,34.8,70,45,0.1,0,1,553
2,2013,7,30,30/07/2013,56.1,50.2,1021.6,9.9,11.2,15,20,59,51.8,0.01,0,0,584
1,2013,7,29,29/07/2013,53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,0,0,597
7,2013,7,28,28/07/2013,50.1,43.2,1013.2,7.3,6,19,26,59,42.8,0.23,0,1,485
6,2013,7,27,27/07/2013,56.1,43.1,1024.7,10,16.3,22.9,29.9,70,51.1,0.02,0,0,516
5,2013,7,26,26/07/2013,41.5,35.7,1022.4,10,5.8,12,0,54,27,0,0,0,617
4,2013,7,25,25/07/2013,46.2,45,1016.7,3.3,9.8,19,22.9,52,42.1,0.6,0,1,507
3,2013,7,24,24/07/2013,32.9,18.2,1005.8,9.6,18,32.1,42,43,19.9,0.13,0,0,571
2,2013,7,23,23/07/2013,33.6,24.1,1028.8,9.9,6.7,11.1,20.9,44.1,24.1,0,0,0,571
1,2013,7,22,22/07/2013,47.7,34.1,1015.8,10,10.1,15,19.1,54,41,0,0,0,591
7,2013,7,21,21/07/2013,42.5,36.9,1008.3,8.8,14.1,25.1,34,54,35.1,0.75,0,0,447
6,2013,7,20,20/07/2013,36.1,29,1005.7,10,16.5,28,38.1,43,32,0.04,0,0,551
5,2013,7,19,19/07/2013,44.2,31.2,1030.4,10,9.2,18.1,21,59,34,0,0,0,697
4,2013,7,18,18/07/2013,52.5,39.7,1013.4,10,13,26,35.9,60.1,37.9,0,0,0,636
3,2013,7,17,17/07/2013,62.7,61.5,1010.4,3.7,5.9,11.1,20.9,68,57,1.03,0,1,609
2,2013,7,16,16/07/2013,59.8,59.4,1023.3,3.7,4.8,8.9,0,71.1,53.1,0,0,1,582
1,2013,7,15,15/07/2013,64.4,61.5,1011.7,6,4.7,9.9,0,73,60.1,0,0,1,581
7,2013,7,14,14/07/2013,69.1,67.5,1015.1,0.8,8.4,12,21.7,72,66.2,0,0,1,471
6,2013,7,13,13/07/2013,68.4,59.9,1016.1,10,6.2,9.9,0,81,61,0,0,0,575
5,2013,7,12,12/07/2013,50.5,39.3,1016.3,10,11.3,20,26,55,46.9,0.02,0,0,599
4,2013,7,11,11/07/2013,40.3,24.6,1029.8,10,1.7,11.1,0,46,32,0,0,0,550
3,2013,7,10,10/07/2013,49,32.3,1013.4,10,10.5,15.9,22.9,57,43,0,0,0,614
2,2013,7,9,09/07/2013,56.1,42.7,1025.2,10,5.8,11.1,0,69.1,43,0,0,0,583
1,2013,7,8,08/07/2013,49,32.4,1016.2,10,11.8,18.1,27,59,41,0,0,0,617
7,2013,7,7,07/07/2013,51.5,43.4,1019,10,7.7,14,0,59,37.9,0,0,0,475
6,2013,7,6,06/07/2013,57.1,53.5,1019.9,6.4,4.1,9.9,0,59,51.8,0.07,0,0,516
5,2013,7,5,05/07/2013,64.4,60.3,1014.8,9.7,6.4,13,20,73,54,0,0,0,576
4,2013,7,4,04/07/2013,67.2,57.8,1020.9,10,3.7,7,0,79,57.9,0,0,0,438
3,2013,7,3,03/07/2013,68.1,54.5,1013.3,10,12.2,15.9,24.1,75.9,60.1,0,0,0,635
2,2013,7,2,02/07/2013,65.5,60.8,1017.5,9.5,8.1,13,0,73.9,57,0.39,0,0,601
1,2013,7,1,01/07/2013,53.6,44.6,1024.3,9.3,13.9,21,32.1,66,46.9,0,0,0,633
7,2013,6,30,30/06/2013,41.3,26.2,1022,9.7,13,19,28,52,32,0,0,0,423
6,2013,6,29,29/06/2013,29.2,17.5,1012.1,8.5,12.6,22,28.9,46.9,23,0,0,1,591
5,2013,6,28,28/06/2013,30.3,18.2,1018.7,10,4.9,9.9,17.4,37,21.9,0,6,0,608
4,2013,6,27,27/06/2013,37.7,31.2,1018.7,8.1,8.4,14,0,50,33.1,0.01,0,1,598
3,2013,6,26,26/06/2013,35.8,29.8,1032.6,10,5,12,0,46.9,24.1,0,0,0,621
2,2013,6,25,25/06/2013,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,0,0,648
1,2013,6,24,24/06/2013,50.9,44.8,1013.6,7.6,21.9,32.1,40,57,32,0.09,0,0,680
7,2013,6,23,23/06/2013,64.8,53.9,1017.3,8.4,14.5,22.9,31.1,66.9,57,0,0,1,505
6,2013,6,22,22/06/2013,68.6,66.2,1019,2.9,2.2,13,0,73.4,62.6,0.01,0,1,599
5,2013,6,21,21/06/2013,69.9,66.8,1019.3,6.8,10.9,13,19,73.9,61,0,0,0,690
4,2013,6,20,20/06/2013,67.7,61.7,1024.1,8.7,5.8,12,0,81,57.9,0,0,1,681
3,2013,6,19,19/06/2013,46.2,45.3,1016.8,5.9,8.4,18.1,22.6,50,37.9,0,0,1,622
2,2013,6,18,18/06/2013,43,38.1,1019.2,10,7.1,13,26.1,48.9,33.1,0,0,0,613
1,2013,6,17,17/06/2013,39.7,32.2,1036.6,9.3,11.3,17.1,24.1,50,21,0,0,0,614
7,2013,6,16,16/06/2013,44.4,36.7,1015.4,10,9.6,15,18.2,51.1,39,0,0,0,477
6,2013,6,15,15/06/2013,39.1,34.2,1014.7,9.4,13.5,26,39,43,32,0.02,0,0,596
5,2013,6,14,14/06/2013,27.8,15.2,1026.8,10,11.5,15.9,0,34,21.9,0,0,0,693
4,2013,6,13,13/06/2013,35.3,21.8,1024.6,10,10.2,21,29.9,48.9,32,0.06,0,0,534
3,2013,6,12,12/06/2013,28.2,20.4,1004.1,8.1,12.6,26,35.9,39.9,25,0,1.2,0,615
2,2013,6,11,11/06/2013,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,0,0,635
1,2013,6,10,10/06/2013,63.8,61.6,1014.1,4.6,6.8,14,0,73.9,59,0,0,1,624
7,2013,6,9,09/06/2013,59.4,57.3,1007.1,6.8,5.7,11.1,22,64,57,0.02,0,1,533
6,2013,6,8,08/06/2013,36.7,30.7,1016.1,10,9,20,27,46,27,0,0,0,571
5,2013,6,7,07/06/2013,51.5,43.7,1019.6,9.9,8,15,21.7,59,36,0.01,0,0,791
4,2013,6,6,06/06/2013,65.2,50,1018.6,10,7.5,15,20,73.9,57.9,0,0,0,605
3,2013,6,5,05/06/2013,62.1,58.3,1003.1,7.4,20.3,33,44.1,68,54,0.02,0,0,599
2,2013,6,4,04/06/2013,42.2,40,1017.2,3.9,10.4,19,26,50,35.1,0.26,5,1,613
1,2013,6,3,03/06/2013,41.2,35.8,1004.9,7.5,14.4,22,27,46.9,19,0.21,1.2,0,707
7,2013,6,2,02/06/2013,44.6,39.4,1000.5,4.8,18.5,28,41,51.1,39,0.43,0,1,487
6,2013,6,1,01/06/2013,52.7,49.4,1016.9,8.3,13.2,25.1,33,57.9,37.9,0,0,0,631
5,2013,5,31,31/05/2013,57.1,51.9,1021.9,9.1,9.8,18.1,22.9,64.9,43,0,0,0,736
4,2013,5,30,30/05/2013,57.7,55.8,1015.6,6,8.5,15,19,77,50,0.01,0,1,685
3,2013,5,29,29/05/2013,63.1,56.2,1020.3,9.4,9.1,18.1,21,78.1,50,0,0,0,574
2,2013,5,28,28/05/2013,66.9,66.2,1021.5,2.9,6.2,11.1,0,73.9,61,0,0,1,686
1,2013,5,27,27/05/2013,60.9,54.9,1012.7,10,6,12,20.9,64,57,0,0,0,420
7,2013,5,26,26/05/2013,39,30.2,1014.4,9.8,9.9,18.1,26,46.9,30.9,0.01,0,0,455
6,2013,5,25,25/05/2013,31.8,16.3,1028.9,10,11.5,15,21,39.9,26.1,0,0,0,514
5,2013,5,24,24/05/2013,37.5,32.5,1016.2,6.8,4.8,15,25.1,46.4,30.2,0.01,0,0,668
4,2013,5,23,23/05/2013,47.7,45,1017.1,7,13.7,21,28.9,52,42.1,0.08,0,0,735
3,2013,5,22,22/05/2013,44.9,27.5,1032.2,10,6.7,17.1,25.1,48,39,0,0,0,570
2,2013,5,21,21/05/2013,46.2,41.7,1020.7,7.2,5.4,15.9,21,50,42.1,0.25,0,0,697
1,2013,5,20,20/05/2013,61.7,52.8,1027.4,10,3.8,9.9,15.6,73.9,51.1,0,0,0,657
7,2013,5,19,19/05/2013,71.3,66.7,1020.4,9.9,5.8,8,0,80.1,64.9,0,0,0,544
6,2013,5,18,18/05/2013,69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66,0,0,0,506
5,2013,5,17,17/05/2013,45,36.9,1011.9,10,7.8,12,15.6,51.1,41,0.24,0,0,741
4,2013,5,16,16/05/2013,33.1,22.7,1023.9,10,10,15.9,22,43,23,0.22,0,0,559
3,2013,5,15,15/05/2013,52.2,40.5,1011.1,9.6,5.7,11.1,24.3,59,46.9,0.01,0,0,532
2,2013,5,14,14/05/2013,50.1,45.5,1015,8.1,6.6,17.1,22.9,57.2,39,0,0,0,565
1,2013,5,13,13/05/2013,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,0,0,577
7,2013,5,12,12/05/2013,31.2,20.9,1015.7,6.7,12.7,24.1,31.1,43,26.1,0,2,0,527
6,2013,5,11,11/05/2013,43.5,31.4,1013,10,9.4,17.1,27,53.1,28,0,0,0,523
5,2013,5,10,10/05/2013,47,43.2,1014,9.5,10.7,15.9,22,51.1,37.9,0.01,0,0,698
4,2013,5,9,09/05/2013,48.1,38.3,1009.8,10,7.8,15.9,19,57,39,0,0,0,602
3,2013,5,8,08/05/2013,64.2,57.8,1021.4,10,4.6,9.9,18.2,73.9,55.9,0,0,0,620
2,2013,5,7,07/05/2013,64.9,60.9,1021.8,9.8,9,14,22.6,70,61,0.01,0,0,592
1,2013,5,6,06/05/2013,68.4,63.5,1009.3,8.7,6,15.9,0,82,64,0,0,0,561
7,2013,5,5,05/05/2013,69.3,67.7,1013.7,5.8,7.1,12,17.4,78.1,60.1,0,0,1,515
6,2013,5,4,04/05/2013,70.6,68.5,1016.2,8.1,7.2,21,26,82.9,62.1,0.1,0,1,580
5,2013,5,3,03/05/2013,73.8,65.1,1019.8,10,4.5,14,15.6,79,55.4,0,0,0,686
4,2013,5,2,02/05/2013,74,68.2,1012.1,9.1,8.9,14,22.6,82.9,69.1,0,0,0,585
3,2013,5,1,01/05/2013,74,64.3,1011.9,6.7,3.1,13,15,84.9,66,0.15,0,1,576
2,2013,4,30,30/04/2013,70.3,62.5,1021.8,10,7,11.1,18.2,80.1,62.1,0,0,0,576
1,2013,4,29,29/04/2013,69.4,67.3,1017.4,6.9,14.7,19,25.1,75,55.9,0.41,0,0,598
