day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
5,2019,12,13,13/12/2019,76.3,61.2,1014.6,9.2,4.3,13,17.4,86,69.1,0.05,0,0,760
4,2019,12,12,12/12/2019,77.3,60.9,1020.7,9.3,2,7,0,87.1,66,0,0,0,599
3,2019,12,11,11/12/2019,60.9,57,1016.7,7,10.9,15,15.6,66,57,0,0,0,578
2,2019,12,10,10/12/2019,38.1,21.8,1022.4,10,15.4,21,28,54,33.1,0,0,0,667
1,2019,12,9,09/12/2019,67.8,66.8,1014.6,4.3,4,8.9,0,79,61,0,0,1,737
7,2019,12,8,08/12/2019,75.6,69.6,1010.4,5.7,7.8,13,0,84.9,69.1,0,0,1,455
6,2019,12,7,07/12/2019,65.4,60.7,1018.5,10,12.6,14,0,70,59,0,0,0,566
5,2019,12,6,06/12/2019,51.2,43.6,1025,9.6,6.5,9.9,0,57.9,46.9,0,0,0,563
4,2019,12,5,05/12/2019,26.3,14,1032.2,9.1,16.4,22,28,30.2,21,0,0,0,597
3,2019,12,4,04/12/2019,22.5,7.2,1013.6,9.4,19.3,28.9,39,44.1,17.1,0.07,1.2,0,552
2,2019,12,3,03/12/2019,13.7,5.4,1024.3,9.5,11,18.1,25.1,21.9,6.1,0,0,0,620
1,2019,12,2,02/12/2019,19.3,4.2,1019.2,10,14,24.1,35.9,36,15.1,0,0,0,580
7,2019,12,1,01/12/2019,46,43.9,1018.9,7.5,13.1,17.1,26,50,41,0,0,0,409
6,2019,11,30,30/11/2019,43.6,40.4,1015.5,6.5,14.2,24.1,34,53.1,25,0.16,0,0,465
5,2019,11,29,29/11/2019,49.2,33.4,1022.9,10,13.7,21,31.1,59,39.9,0,0,0,425
4,2019,11,28,28/11/2019,24.3,8.9,1019.8,9.3,13.1,19,28,32,19,0,11,0,374
3,2019,11,27,27/11/2019,51.9,47.1,1022.8,5.6,2.9,9.9,0,62.1,37.4,0.04,0,1,561
2,2019,11,26,26/11/2019,49.6,28.7,1002.9,10,19.1,26,34,57,44.1,0.12,0,0,702
1,2019,11,25,25/11/2019,29.2,20.9,1022.9,10,8.5,13,20,36,19,0,5.9,0,641
7,2019,11,24,24/11/2019,24.7,11.2,1008.1,8.6,8.4,15.9,26,32,14,0,0,0,517
6,2019,11,23,23/11/2019,41.7,29.3,1025.8,10,6.7,11.1,0,44.1,35.1,0,0,0,528
5,2019,11,22,22/11/2019,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,0,0,633
4,2019,11,21,21/11/2019,53.7,53.4,1016.4,6,12.6,19,28,64,51.1,0,0,0,647
3,2019,11,20,20/11/2019,37.1,26.6,1026.3,10,6.9,12,15.6,46,30,0,0,0,526
2,2019,11,19,19/11/2019,31.4,24.2,1029.7,10,6.6,14,0,42.1,21.9,0,3.9,0,630
1,2019,11,18,18/11/2019,33,22.4,1015.3,9.4,10,22,34,41,30,0.37,0,0,743
7,2019,11,17,17/11/2019,71,69.6,1023,3.1,4,9.9,0,79,66,0,0,1,444
6,2019,11,16,16/11/2019,70.3,66.8,1016.3,8.4,13.1,18.1,26,77,64.9,0.01,0,0,527
5,2019,11,15,15/11/2019,65.9,61,1022.9,9.3,5.8,9.9,0,75.9,57,0,0,1,621
4,2019,11,14,14/11/2019,74.4,65.7,1013.3,10,8.2,14,0,81,64.9,0,0,0,545
3,2019,11,13,13/11/2019,60.5,55.1,1032.1,8.7,14.4,21,27,64.9,51.1,0,0,0,599
2,2019,11,12,12/11/2019,36.9,34,1030.5,8.5,8.7,14,0,44.1,28,0,0,0,595
1,2019,11,11,11/11/2019,58.1,54.3,1003.1,4.3,18.1,34,47,63,45,0.88,0,1,481
7,2019,11,10,10/11/2019,59.5,57.3,1025.9,7.6,9.7,15,0,64.9,55.9,0.02,0,1,457
6,2019,11,9,09/11/2019,68.5,65.6,1013.3,8.1,12,15.9,19,73,57,0,0,0,502
5,2019,11,8,08/11/2019,46.8,38,1028.2,9.7,9.2,15,20.9,57.9,35.1,0,0,0,676
4,2019,11,7,07/11/2019,67.1,51.6,1013.7,9.3,10.3,14,24.1,79,57,0,0,0,669
3,2019,11,6,06/11/2019,67.9,64.1,1016.9,6.4,9.1,19,22.9,75,60.1,0,0,1,615
2,2019,11,5,05/11/2019,69.1,65.9,1016,9.3,10.9,18.1,22,75,64,0,0,0,440
1,2019,11,4,04/11/2019,70.4,62.6,1012.9,8.8,5.8,11.1,19,78.1,62.6,0,0,1,623
7,2019,11,3,03/11/2019,52.8,46.7,1028.3,10,5.2,8.9,0,63,42.1,0,0,0,479
6,2019,11,2,02/11/2019,64.3,61.6,1016.3,9.9,7.8,11.1,21.7,75,57.9,0,0,0,506
5,2019,11,1,01/11/2019,40.2,37.5,1005.3,6.2,34.8,46,62.9,48.9,37,0,0,0,782
4,2019,10,31,31/10/2019,55.3,53.2,1010.9,6.2,6,13,0,72,48.9,0.15,0,1,616
3,2019,10,30,30/10/2019,69.4,67.9,1019.6,4,5.5,8.9,20,78.1,62.1,0,0,1,595
2,2019,10,29,29/10/2019,70.8,70.2,1015.2,1.8,7.3,11.1,24.3,77,64.9,0,0,1,639
1,2019,10,28,28/10/2019,51.6,46.1,1009.9,8.8,4.6,8.9,20.9,61,39,0,0,1,607
7,2019,10,27,27/10/2019,66.1,63.5,1012.1,5.1,8.9,13,0,77,60.1,0,0,1,467
6,2019,10,26,26/10/2019,66.2,64.9,1021.4,3.9,9.1,13,0,72,57.9,0,0,1,525
5,2019,10,25,25/10/2019,69.1,68.1,1016.9,7.7,6.2,9.9,20,75.9,64.9,0.05,0,1,647
4,2019,10,24,24/10/2019,67.3,61.5,1013.6,9.7,6.5,9.9,0,72,63.7,0,0,0,613
3,2019,10,23,23/10/2019,39.8,34.1,1028.8,9.8,10.4,17.1,25.1,48,25,0,0,0,669
2,2019,10,22,22/10/2019,57.4,50.3,1030.2,10,10.1,21,26,64,50,0,0,0,562
1,2019,10,21,21/10/2019,52.5,45.9,1022.7,10,5.7,9.9,0,61,41,0,0,0,559
7,2019,10,20,20/10/2019,56.3,48.8,1026.3,10,7.8,13,0,72,48,0,0,0,500
6,2019,10,19,19/10/2019,47,45,1018.2,6.8,6.3,14,20.9,48.9,41,0,0,1,586
5,2019,10,18,18/10/2019,27.3,10.8,1028.9,8.8,7.4,14,20,32,21.9,0,0,0,634
4,2019,10,17,17/10/2019,13.2,-0.2,1013.5,10,22.4,28,39,27,10.9,0,5.9,0,608
3,2019,10,16,16/10/2019,49.2,43.4,1024.3,5.1,5.5,8.9,17.4,61,44.1,0,0,1,658
2,2019,10,15,15/10/2019,56.3,49.4,1027.4,9.3,6.6,12,16.5,63,46.9,0,0,0,549
1,2019,10,14,14/10/2019,49.6,39.4,1011.2,10,15,22.9,28.9,57.9,44.1,0.04,0,0,400
7,2019,10,13,13/10/2019,51.9,37.9,1027.7,10,12.2,22.9,32.1,63,42.1,0.04,0,0,441
6,2019,10,12,12/10/2019,40.2,32.3,1007.3,9.2,7.7,12,18.1,51.1,36,0.77,0,0,502
5,2019,10,11,11/10/2019,47.6,36.5,1009,9.7,11.3,18.1,18.2,59,35.1,0.02,0,0,606
4,2019,10,10,10/10/2019,56.9,53.6,1022.1,7.8,19.5,26,39,66.9,55,0.17,0,0,615
3,2019,10,9,09/10/2019,65.3,57.8,1009.5,9.4,4.5,20,26,71.1,61,0,0,0,383
2,2019,10,8,08/10/2019,65.4,63.4,1018.9,6.2,11.2,19,24.1,73.9,59,0.32,0,1,523
1,2019,10,7,07/10/2019,67.7,62.8,1014.3,9.7,13.8,19,27,75,64,0.4,0,0,575
7,2019,10,6,06/10/2019,73.3,72.1,1015.6,3.5,6.3,9.9,21.7,80.1,68,0,0,1,435
6,2019,10,5,05/10/2019,71.5,66.9,1019.9,9.3,7,12,19.1,78.1,64.9,0,0,0,557
5,2019,10,4,04/10/2019,48.7,47.5,1015.7,3.5,6.7,14,21,55.9,39.9,0,0,1,708
4,2019,10,3,03/10/2019,60,57.2,1006.3,5.8,7.1,19,35,64,55.4,0.01,0,1,690
3,2019,10,2,02/10/2019,37.1,19.7,1028.3,10,15.9,28,34,48,28,0,0,0,688
2,2019,10,1,01/10/2019,62.2,50,1008.3,10,12.9,18.1,26,72,54,0,0,0,454
1,2019,9,30,30/09/2019,70.4,63.7,1013.3,7.7,4.5,8,15.6,77,66.2,0.01,0,1,435
7,2019,9,29,29/09/2019,63.8,62.5,1014.6,0.7,10.2,15,21,68,59,0.11,0,1,488
6,2019,9,28,28/09/2019,62.8,58.8,1011.4,7.9,5.2,12,15.6,78.1,52,0,0,1,532
5,2019,9,27,27/09/2019,55.1,54.1,1002.7,2.6,13.5,24.1,28,57.9,46,1.15,0,1,703
4,2019,9,26,26/09/2019,38.8,35.8,1009.2,8.7,7.9,19,28,44.1,28,0,0,0,645
3,2019,9,25,25/09/2019,37.5,17,1024.6,10,11.7,20,25.1,48,30.9,0.25,0,0,604
2,2019,9,24,24/09/2019,33.1,27.8,1003.6,8.1,11.5,21,28,42.1,30.9,0.06,0,0,628
1,2019,9,23,23/09/2019,43.9,30.6,1002.9,9.8,16.5,22,28.9,51.1,39,0,0,0,639
7,2019,9,22,22/09/2019,62.9,60.4,1017.2,9.1,9.6,15.9,19,82,57.9,0,0,1,515
6,2019,9,21,21/09/2019,63.5,55.3,1020.7,9.9,6.2,9.9,0,75.9,53.1,0.01,0,0,577
5,2019,9,20,20/09/2019,65.4,57.4,1024.6,9.2,5.7,9.9,0,75.9,60.1,0,0,0,688
4,2019,9,19,19/09/2019,69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,0,0,605
3,2019,9,18,18/09/2019,66,66,1012.4,5.2,8.7,19,27,69.8,64,0,0,1,605
2,2019,9,17,17/09/2019,56.4,48.3,1010.6,8.7,12,15.9,21,70,48.9,0,0,0,635
1,2019,9,16,16/09/2019,52.9,46.5,998.5,6.6,19.3,28,36.9,57,44.1,1.04,0,1,620
7,2019,9,15,15/09/2019,61.5,48.6,1013.1,9.8,11.7,21,25.1,66.9,55,0.03,0,0,604
6,2019,9,14,14/09/2019,72.6,69.7,1003.7,3.6,5.4,8.9,25.2,82,68,0,0,1,488
5,2019,9,13,13/09/2019,72.9,65.8,1020.8,9.9,5.6,8.9,15.6,84,66.9,0,0,0,687
4,2019,9,12,12/09/2019,57.7,52.4,1018.3,9.3,11.1,15,22.6,62.1,54,0,0,0,689
3,2019,9,11,11/09/2019,65.5,59.5,1023.9,10,13.6,22.9,32.1,72,61,0,0,0,624
2,2019,9,10,10/09/2019,71.1,64.3,1020.5,10,8.7,13,18.1,80.1,66,0.01,0,0,605
1,2019,9,9,09/09/2019,66.9,63.6,1017.1,7.8,8.7,17.1,22.6,77,61,0,0,1,603
7,2019,9,8,08/09/2019,45.5,43.2,1012.5,5.2,11.8,15,22,48,28.9,0,0,1,462
6,2019,9,7,07/09/2019,28,19.6,1014.9,7.5,12,25.1,31.1,33.1,25,0,11,1,489
5,2019,9,6,06/09/2019,51,49,1001.7,2.7,11.3,15.9,21,54,42.1,0.66,0,1,591
4,2019,9,5,05/09/2019,52.5,45.6,1022.9,10,10.5,17.1,20,61,46,0,0,0,628
3,2019,9,4,04/09/2019,47.6,43.1,1009.6,6.9,11.8,15.9,22,52,43,0,2,0,600
2,2019,9,3,03/09/2019,51.4,43,1009.9,7.8,13.8,21,31.1,61,43,0.35,0,1,652
1,2019,9,2,02/09/2019,63.5,55.8,1024.6,10,10.4,15,17.1,70,60.1,0,0,0,427
7,2019,9,1,01/09/2019,70.5,57.7,1023.4,9.7,2.3,9.9,17.4,80.1,55.4,0,0,0,473
6,2019,8,31,31/08/2019,62.3,55.4,1025.1,9.5,13.4,19,26,68,59,0,0,0,502
5,2019,8,30,30/08/2019,49.3,38.5,1004.5,9.8,7.8,14,18.1,55.9,39.9,0,0,0,630
4,2019,8,29,29/08/2019,36.8,32.7,1005.4,8.6,21,28,36.9,39,27,0,0,0,592
3,2019,8,28,28/08/2019,47.6,45.6,1016.3,5.5,9,14,18.2,52,32,0,0,0,553
2,2019,8,27,27/08/2019,59.4,51.7,1015.3,10,10.5,15,22.9,64.4,51.1,0,0,0,529
1,2019,8,26,26/08/2019,65.3,59.7,1015.6,10,8.3,15,0,73.9,57,0,0,0,494
7,2019,8,25,25/08/2019,67.7,65.2,1016.4,6.1,4.3,8,0,80.1,61,0,0,1,482
6,2019,8,24,24/08/2019,57.5,41.6,1009.5,9.9,12.5,20,27,61,50,0.07,0,0,514
5,2019,8,23,23/08/2019,43.6,35.7,1018.6,7.7,13.8,26,35.9,51.8,39.2,0.01,0,0,569
4,2019,8,22,22/08/2019,40,25.9,1020.7,10,12.8,18.1,24.1,46,34,0.15,0,0,587
3,2019,8,21,21/08/2019,51.2,44.3,1026.5,10,9.8,15,13.9,59,45,0,0,0,522
2,2019,8,20,20/08/2019,53.5,47.1,1005.8,6.4,13,24.1,32.1,57,46.9,0.11,0,1,574
1,2019,8,19,19/08/2019,49.3,44.1,1018.2,10,3.9,9.9,0,59,39,0,0,0,563
7,2019,8,18,18/08/2019,51.6,48.8,1013.9,8.1,8.8,19,26,69.1,46.9,0,0,1,481
6,2019,8,17,17/08/2019,55.1,51.2,1019,10,6.7,13,22.6,63,42.1,0,0,0,533
5,2019,8,16,16/08/2019,55.1,54.6,1019.2,3.7,6.5,9.9,18.2,69.1,50,0,0,1,523
4,2019,8,15,15/08/2019,48.2,45,1011.7,8.2,9,14,21.7,54,46.4,0.04,0,0,560
3,2019,8,14,14/08/2019,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43,32,0.01,0,0,537
2,2019,8,13,13/08/2019,39.4,28.8,1005.1,10,9.8,17.1,21,45,36,0,0,0,469
1,2019,8,12,12/08/2019,46,40.5,1028.7,10,9.3,15.9,27.8,53.1,37.9,0,0,0,586
7,2019,8,11,11/08/2019,43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,0,0,484
6,2019,8,10,10/08/2019,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,0,0,572
5,2019,8,9,09/08/2019,32,24.7,1017.1,8.4,10,18.1,22.9,41,16,0.01,5.1,0,645
4,2019,8,8,08/08/2019,34.7,23,1033.8,10,8.1,18.1,22,37.9,26.1,0,0,0,646
3,2019,8,7,07/08/2019,41.1,35.1,995.2,8.5,17.4,24.1,33,55,37.9,0.4,0,0,608
2,2019,8,6,06/08/2019,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,0,0,551
1,2019,8,5,05/08/2019,46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,0,1,616
7,2019,8,4,04/08/2019,42.3,39.9,1010.9,8.2,7.9,13,0,48.9,26.1,0.28,5.1,0,499
6,2019,8,3,03/08/2019,56,45.2,1005.8,10,10.7,20,24.1,68,51.1,0.01,0,0,566
5,2019,8,2,02/08/2019,60.2,55.1,1011.2,9.7,7.6,11.1,19.1,68,46,0,0,0,610
4,2019,8,1,01/08/2019,54.3,48,1017.5,9.9,6.1,9.9,0,64.9,39.9,0,0,0,618
3,2019,7,31,31/07/2019,53.9,48.8,1023.2,5.7,9.4,17.1,18.1,60.1,48,0,0,1,604
2,2019,7,30,30/07/2019,51.4,49.9,1015.7,2.3,8.6,13,26.1,61,46,0,0,1,638
1,2019,7,29,29/07/2019,50.2,41.8,1010.9,9.3,13.9,19,28,57,44.6,0.54,0,0,649
7,2019,7,28,28/07/2019,61.2,53.9,1025.2,10,8.3,12,14.8,71.1,52,0,0,0,527
6,2019,7,27,27/07/2019,69.1,66.1,1018,9.6,8.8,15,18.1,73.9,64.9,0.26,0,0,602
5,2019,7,26,26/07/2019,67.8,59.7,1016.7,8.4,3.3,9.9,0,78.1,60.8,0,0,0,650
4,2019,7,25,25/07/2019,55.3,45.3,1012.3,10,4.5,8.9,0,64,44.1,0,0,0,605
3,2019,7,24,24/07/2019,42.8,24.8,1027.3,10,12.6,19,25.1,48,39.9,0,0,0,626
2,2019,7,23,23/07/2019,35.5,26.4,1012.1,5.8,12.1,22,28.9,52,30,0,0,1,553
1,2019,7,22,22/07/2019,37.4,29.3,1002.6,10,7.1,11.1,25.2,39.9,36,0,0,0,641
7,2019,7,21,21/07/2019,34.2,31,1016.6,7,8.5,13,19.1,41,21.9,0.02,5.1,0,477
6,2019,7,20,20/07/2019,36.5,33.6,1018.2,5.3,9.1,15,18.1,45,32,0.06,1,1,586
5,2019,7,19,19/07/2019,39.9,36.3,990.8,5.2,18.6,27,34,48.2,33.1,0.6,1.2,0,666
4,2019,7,18,18/07/2019,43.6,33.1,1019.1,9.6,12.6,17.1,22.9,48.9,39,0.08,0,0,620
3,2019,7,17,17/07/2019,47.3,33.1,1022.4,10,8.7,17.1,22,54,37,0,0,0,630
2,2019,7,16,16/07/2019,55.1,49.4,1026.8,9.9,7.7,9.9,18.2,60.1,52,0,0,0,658
1,2019,7,15,15/07/2019,47.3,44.1,1022.8,7.8,9.2,15.9,0,55.9,44.1,0,0,1,637
7,2019,7,14,14/07/2019,40.8,31.9,1012.6,10,10,17.1,22.9,48,30,0.12,0,0,497
6,2019,7,13,13/07/2019,38.6,33.2,1017,9.8,6,11.1,0,46.9,28,0,0,0,558
5,2019,7,12,12/07/2019,35.1,23.5,1006.5,10,9.3,17.1,22,42.1,30,0,0,0,747
4,2019,7,11,11/07/2019,50.3,49.5,1011.1,2.8,5.7,19,26,57.9,43,0.35,0,1,658
3,2019,7,10,10/07/2019,52.9,50.7,1011.6,3,5.3,12,17.4,63,48,0.06,0,1,553
2,2019,7,9,09/07/2019,49.8,46.3,1021.3,8.9,10.2,20,29.9,54,37.9,0,0,0,661
1,2019,7,8,08/07/2019,46.6,42.4,1021.9,10,7.6,9.9,0,55.9,42.1,0,0,0,592
7,2019,7,7,07/07/2019,41.2,31.1,1013.7,9.8,8.2,15.9,22,44.1,35.1,0,0,0,441
6,2019,7,6,06/07/2019,45,39,1014.8,8.6,12.5,17.1,24.1,50,34,0,3.9,0,471
5,2019,7,5,05/07/2019,63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,0,0,542
4,2019,7,4,04/07/2019,55.7,53.8,1013.3,3,7.7,13,20,61,51.8,0.01,0,1,394
3,2019,7,3,03/07/2019,37.5,32.5,1036.3,9.7,10.6,15,0,48.9,34,0.03,0,0,654
2,2019,7,2,02/07/2019,36.3,29.8,1022.9,9.7,7,15,22.6,41,30.9,0,0,0,591
1,2019,7,1,01/07/2019,37.7,22.9,1014.3,10,12.5,19,25.1,44.1,34,0.03,0,0,693
7,2019,6,30,30/06/2019,31.8,19.5,1032.5,10,8.7,15,19,41,21.9,0,0,0,569
6,2019,6,29,29/06/2019,54.5,50.4,1021.1,9.1,9.4,14,0,62.1,45,0,0,0,660
5,2019,6,28,28/06/2019,61.1,52.4,1010.9,9.3,11,15.9,22.9,69.1,46.9,0,0,0,753
4,2019,6,27,27/06/2019,58.8,40.4,1016.3,10,19.2,28,36.9,64.9,53.1,0,0,0,734
3,2019,6,26,26/06/2019,46.6,34.7,1029.1,8.6,3.9,8,0,55.9,35.1,0,0,1,803
2,2019,6,25,25/06/2019,44,37,1019.7,9.6,4.2,8,0,48,33.1,0,0,0,662
1,2019,6,24,24/06/2019,37.7,30.1,1014.9,10,17.5,27,38.1,41,33.1,0.08,0,0,731
7,2019,6,23,23/06/2019,39.6,36.3,1017.1,5.2,13,25.1,35,45,30.9,0.39,0,0,559
6,2019,6,22,22/06/2019,32.8,25.1,992.9,9.2,17.6,26,39,51.1,25,0.13,0,0,635
5,2019,6,21,21/06/2019,21,11.7,1016.9,9.3,17.6,33,42.9,46,14,0.86,7.9,0,771
4,2019,6,20,20/06/2019,28,11.8,1020.4,10,13.1,22,29.9,35.1,21.9,0,0,0,697
3,2019,6,19,19/06/2019,40.2,22,1018.3,10,12.5,20,28.9,45,35.1,0.33,0,0,591
2,2019,6,18,18/06/2019,47.6,32.3,1020.3,10,14.3,22.9,27,55.9,41,0,0,0,721
1,2019,6,17,17/06/2019,46.1,34,1004.6,9.8,7.4,11.1,20.9,54,37,0,0,0,552
7,2019,6,16,16/06/2019,45.7,32.6,1014,9.8,16.1,22.9,31.1,53.1,28.9,0.03,0,0,509
6,2019,6,15,15/06/2019,56,46.7,1015.6,10,8.1,14,0,64,44.1,0,0,0,620
5,2019,6,14,14/06/2019,39.6,32.2,1018.5,7.1,10.4,15.9,26,50,23,0.19,7,0,749
4,2019,6,13,13/06/2019,59.4,57,1016,7.9,11.5,15.9,21,66,46.9,0,0,1,634
3,2019,6,12,12/06/2019,60.2,58,1015.6,4.2,5.3,9.9,0,73.9,54,0,0,1,686
2,2019,6,11,11/06/2019,41.3,33.1,1022.3,9.9,11.8,20,28,48,30.9,0,0,0,682
1,2019,6,10,10/06/2019,66.5,60,1020.9,9.8,13.9,19,25.1,79,62.1,0,0,0,613
7,2019,6,9,09/06/2019,70.7,65.3,1014.1,7.5,8.9,20,27,80.1,64,0,0,1,526
6,2019,6,8,08/06/2019,59,54.7,1031.2,9.8,10.3,13,0,64.9,54,0,0,0,580
5,2019,6,7,07/06/2019,42.3,38.4,1011.2,6.8,21.1,26,35.9,45,39,0.6,0,0,734
4,2019,6,6,06/06/2019,34.2,21.2,1021.2,10,7.7,15,22,44.1,28.9,0,0,0,744
3,2019,6,5,05/06/2019,46.1,39.5,1012.1,9.7,14.7,20,31.1,52,41,0.68,0,0,655
2,2019,6,4,04/06/2019,52.6,48,1013.3,6.6,16,22,32.1,57.9,48.9,0,0,0,615
1,2019,6,3,03/06/2019,36.8,29.5,1009.8,8.8,15.1,28,41,42.1,30,0.39,0,0,659
7,2019,6,2,02/06/2019,35,18.3,1013.2,10,15.8,24.1,29.9,42.1,30.9,0,0,0,515
6,2019,6,1,01/06/2019,38.8,35.1,1012.4,6.7,9.1,17.1,25.1,51.1,33.1,0.2,0,1,557
5,2019,5,31,31/05/2019,32.5,17.5,1013.5,10,9.1,12,20.9,37,26.1,0,0,0,765
4,2019,5,30,30/05/2019,36.5,30.3,1025.5,9.9,6,13,15.6,44.1,24.1,0,11,0,625
3,2019,5,29,29/05/2019,34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,22,0,601
2,2019,5,28,28/05/2019,45,44.2,1021.3,3.9,13.6,26,39,52,34,1.67,0,1,654
1,2019,5,27,27/05/2019,38,21.5,1028.8,10,14.5,17.1,25.1,52,34,0,0,0,442
7,2019,5,26,26/05/2019,46.4,33.9,1022.8,10,9.6,17.1,20,55,32,0,0,0,510
6,2019,5,25,25/05/2019,62.8,58.9,1014.2,9.3,13.2,18.1,24.1,70,57.9,0,0,0,520
5,2019,5,24,24/05/2019,34.9,21.2,998.6,9.7,14.7,19,32.1,46.9,32,0.01,0,0,728
4,2019,5,23,23/05/2019,66.5,60.3,1025.9,9,5.8,9.9,14.8,75.9,55,0,0,1,722
3,2019,5,22,22/05/2019,58.8,41.4,1021.5,10,16.9,21,27,66.9,50,0.03,0,0,693
2,2019,5,21,21/05/2019,35.1,18.8,1011.9,9.4,15.7,25.1,33,41,21,0.13,0,0,745
1,2019,5,20,20/05/2019,41.7,24.7,1029.4,10,8.2,15,18.1,48,37,0,0,0,689
7,2019,5,19,19/05/2019,60.9,56.2,1018.8,6.1,11.6,15,20,66.9,57.2,0.26,0,0,547
6,2019,5,18,18/05/2019,40.8,40.8,1013.7,2.2,9.7,15,0,44.1,30.9,0.35,0,1,649
5,2019,5,17,17/05/2019,38.7,36.7,1013.3,7.8,9.9,24.1,32.1,43,37,0.01,0,0,726
4,2019,5,16,16/05/2019,37.9,33,1021,10,6.5,9.9,0,44.1,30,0,0,0,642
3,2019,5,15,15/05/2019,35.9,24.8,1023.7,10,13.1,22,28.9,52,30,0.1,0,0,691
2,2019,5,14,14/05/2019,34,18.9,1033.3,9.9,10.6,20,28,44.1,28.9,0,0,0,621
1,2019,5,13,13/05/2019,41.2,28,1015.1,9.8,10.2,17.1,24.1,44.1,37.4,0.43,0,0,613
7,2019,5,12,12/05/2019,51.4,40.5,1023.3,9.5,8.2,13,0,63,41,0,0,0,589
6,2019,5,11,11/05/2019,46.1,38.4,1015.5,9.6,7.7,13,26.1,55.9,39,0.09,0,0,637
5,2019,5,10,10/05/2019,67.3,57.3,1013.9,9.2,16.6,22,28,82,60.1,0,0,0,660
4,2019,5,9,09/05/2019,71.2,69.7,1016.4,4.2,4,9.9,21.7,79,62.1,0,0,1,593
3,2019,5,8,08/05/2019,65.5,64,1010,3.1,5.4,13,26.1,69.1,62.1,0,0,1,649
2,2019,5,7,07/05/2019,63.6,59.9,1010.5,7.4,12.2,17.1,27,69.1,57,0.13,0,0,647
1,2019,5,6,06/05/2019,42.5,37,1029.6,9.5,9.2,13,0,57,39.9,0.01,0,0,630
7,2019,5,5,05/05/2019,39.9,30.6,1009.5,10,15.5,25.1,34,44.1,34,0,0,0,529
6,2019,5,4,04/05/2019,42.6,37.8,1025.6,9.5,11.9,21,27.8,51.1,30.9,0,0,0,553
5,2019,5,3,03/05/2019,66.2,55.2,1022.3,10,10.7,19,24.1,77,55.9,0,0,0,651
4,2019,5,2,02/05/2019,65.8,56.3,1016.4,10,6.5,8.9,0,75.9,59,0,0,0,668
3,2019,5,1,01/05/2019,73.8,60.3,1019.6,9.8,1.7,8,18.2,80.1,61,0,0,0,599
2,2019,4,30,30/04/2019,68.5,65.5,1013.6,8.9,13.1,19,24.1,81,66,0.01,0,0,587
1,2019,4,29,29/04/2019,69.3,65.6,1020.1,8.5,7.8,12,18.2,75.9,61,0,0,0,565
